collection_time,amps,volts,watts
1682635110.220093,0.7744,5.341,4.136
1682635110.577484,0.7744,5.342,4.136
1682635111.077418,0.7744,5.342,4.136
1682635111.554119,0.684,5.342,3.653
1682635111.849222,0.684,5.344,3.655
1682635112.216265,0.684,5.344,3.655
1682635112.537478,0.8707,5.344,4.653
1682635112.833705,0.8707,5.344,4.653
1682635113.167868,0.8707,5.338,4.647
1682635113.487487,0.8707,5.338,4.647
1682635113.805227,0.7381,5.338,3.939
1682635114.283926,0.7381,5.338,3.939
1682635114.635338,0.7381,5.354,3.951
1682635114.991836,0.7671,5.354,4.107
1682635115.28528,0.7671,5.354,4.107
1682635115.633154,0.7671,5.338,4.094
1682635115.9476,0.7671,5.338,4.094
1682635116.28495,0.8295,5.338,4.427
1682635116.589243,0.8295,5.338,4.427
1682635116.942043,0.8295,5.343,4.432
1682635117.234363,0.8295,5.343,4.432
1682635117.584173,0.9186,5.343,4.908
1682635117.90429,0.9186,5.343,4.908
1682635118.235431,0.9186,5.339,4.904
1682635118.531399,0.9186,5.339,4.904
1682635118.891428,0.7387,5.339,3.943
1682635119.195512,0.7387,5.339,3.943
1682635119.552506,0.7387,5.352,3.953
1682635120.026694,0.7387,5.352,3.953
1682635120.394226,0.7273,5.352,3.892
1682635120.815212,0.7273,5.352,3.892
1682635121.162613,0.7273,5.343,3.885
1682635121.613557,0.7273,5.343,3.885
1682635121.966441,0.6742,5.343,3.602
1682635122.326611,0.6742,5.343,3.602
1682635122.647568,0.6742,5.353,3.608
1682635123.07297,0.6742,5.353,3.608
1682635123.458478,0.6475,5.353,3.466
1682635123.908944,0.6475,5.353,3.466
1682635124.31065,0.6475,5.343,3.459
1682635124.712578,0.6475,5.343,3.459
1682635125.056994,0.6747,5.343,3.604
1682635125.504575,0.6747,5.343,3.604
1682635125.856645,0.6747,5.341,3.603
1682635126.163849,0.6747,5.341,3.603
1682635126.524048,1.0745,5.341,5.738
1682635126.945123,1.0745,5.341,5.738
1682635127.357263,1.0745,5.336,5.733
1682635127.667456,0.5341,5.336,2.849
1682635127.967617,0.5341,5.336,2.849
1682635128.366842,0.5341,5.338,2.851
1682635128.813027,0.5341,5.338,2.851
1682635129.112331,0.5215,5.338,2.783
1682635129.471452,0.5215,5.338,2.783
1682635129.777977,0.5215,5.342,2.785
1682635130.081403,0.5215,5.342,2.785
1682635130.431416,0.7801,5.342,4.167
1682635130.883189,0.7801,5.342,4.167
1682635131.241406,0.7801,5.34,4.165
1682635131.540444,0.7801,5.34,4.165
1682635131.921407,0.6891,5.34,3.679
1682635132.381494,0.6891,5.34,3.679
1682635132.685235,0.6891,5.335,3.676
1682635133.020859,0.6891,5.335,3.676
1682635133.355289,0.9111,5.335,4.86
1682635133.686673,0.9111,5.335,4.86
1682635134.05946,0.9111,5.339,4.864
1682635134.456446,0.9111,5.339,4.864
