seconds,cpu,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice
1682319476.719158,cpu,109010,32,27807,1452468,2766,0,1816,0,0,0
1682319476.819305,cpu,109010,32,27809,1452508,2766,0,1816,0,0,0
1682319476.919412,cpu,109010,32,27810,1452547,2766,0,1816,0,0,0
1682319477.019676,cpu,109010,32,27811,1452586,2766,0,1816,0,0,0
1682319477.119703,cpu,109010,32,27812,1452626,2766,0,1816,0,0,0
1682319477.219822,cpu,109011,32,27812,1452665,2766,0,1816,0,0,0
1682319477.319876,cpu,109011,32,27814,1452705,2766,0,1816,0,0,0
1682319477.420074,cpu,109011,32,27814,1452744,2766,0,1816,0,0,0
1682319477.520191,cpu,109012,32,27815,1452783,2766,0,1816,0,0,0
1682319477.620293,cpu,109012,32,27815,1452823,2766,0,1816,0,0,0
1682319477.720344,cpu,109012,32,27815,1452862,2766,0,1816,0,0,0
1682319477.820521,cpu,109012,32,27815,1452902,2766,0,1816,0,0,0
1682319477.920657,cpu,109012,32,27815,1452941,2766,0,1816,0,0,0
1682319478.020873,cpu,109012,32,27815,1452980,2766,0,1816,0,0,0
1682319478.120968,cpu,109012,32,27815,1453020,2766,0,1816,0,0,0
1682319478.221063,cpu,109012,32,27815,1453059,2766,0,1816,0,0,0
1682319478.321126,cpu,109012,32,27815,1453098,2766,0,1816,0,0,0
1682319478.421307,cpu,109012,32,27815,1453138,2766,0,1816,0,0,0
1682319478.521432,cpu,109012,32,27815,1453177,2766,0,1816,0,0,0
1682319478.621557,cpu,109012,32,27815,1453217,2766,0,1816,0,0,0
1682319478.721729,cpu,109012,32,27815,1453256,2766,0,1816,0,0,0
1682319478.821830,cpu,109012,32,27815,1453296,2766,0,1816,0,0,0
1682319478.921949,cpu,109012,32,27815,1453335,2766,0,1816,0,0,0
1682319479.022012,cpu,109012,32,27815,1453374,2766,0,1816,0,0,0
1682319479.122212,cpu,109012,32,27815,1453414,2766,0,1816,0,0,0
1682319479.222329,cpu,109012,32,27815,1453453,2766,0,1816,0,0,0
1682319479.322471,cpu,109012,32,27815,1453493,2766,0,1816,0,0,0
1682319479.422568,cpu,109012,32,27816,1453532,2766,0,1816,0,0,0
1682319479.522751,cpu,109013,32,27818,1453571,2766,0,1816,0,0,0
1682319479.622893,cpu,109013,32,27819,1453611,2766,0,1816,0,0,0
1682319479.722951,cpu,109013,32,27820,1453650,2766,0,1816,0,0,0
1682319479.823260,cpu,109014,32,27821,1453689,2766,0,1816,0,0,0
1682319479.923255,cpu,109014,32,27821,1453728,2766,0,1816,0,0,0
1682319480.023378,cpu,109014,32,27821,1453768,2766,0,1816,0,0,0
1682319480.123500,cpu,109014,32,27821,1453807,2766,0,1816,0,0,0
1682319480.223567,cpu,109014,32,27821,1453847,2766,0,1816,0,0,0
1682319480.323810,cpu,109014,32,27822,1453886,2766,0,1816,0,0,0
